매출일자,상품명,수량,판매금액
2021-02-10,무농약이상,1,4200
2021-02-10,무농약이상,1,2700
2021-02-10,유기농실파,1,2850
2021-02-10,보글이두부,1,2700
2021-02-10,부침이두부,1,2600
2021-02-10,통째로짜낸사과,1,18000
2021-02-10,무농약이상,1,2250
2021-02-10,무농약이상,2,4400
2021-02-10,신선한유기농우유,1,5400
2021-02-10,제주마음우유,1,3400
2021-02-10,국내산고구마전분으로만든바른당면,2,11000
2021-02-10,유기수산거금도찰미역,1,4300
2021-02-10,국내산고구마전분으로만든바른당면,1,5500
2021-02-10,찰다시마,1,3950
2021-02-10,유기수산거금도찰미역,1,4300
2021-02-10,스미후루순유기농바나나,1,3500
2021-02-10,정성담은배,1,15900
2021-02-10,감자전분,1,2400
2021-02-10,국내산무로만든김밥단무지,1,2500
2021-02-10,유기농쌀로빚은전통식혜,1,6750
2021-02-10,통째로짜낸포도,1,1400
2021-02-10,통째로짜낸사과,1,1800
2021-02-10,통째로짜낸자몽,1,1800
2021-02-10,유기수산곱창돌김100매,2,44170
2021-02-10,참기름,1,28330
2021-02-10,정직선별노지감귤,1,9900
2021-02-10,고등어,1,11130
2021-02-10,맛있는참치,1,2850
2021-02-10,가자미,1,13720
2021-02-10,유기농콩으로키운콩나물,1,1640
2021-02-10,유기농발아깨소금,1,3600
2021-02-10,통살등심돈가스,1,8300
2021-02-10,동물복지제주유정란,1,5500
2021-02-10,동물복지볶음탕닭,1,9900
2021-02-10,생선가스,1,7150
2021-02-10,무농약이상,1,2300
2021-02-10,무농약깻잎,1,1400
2021-02-10,꿀한라봉차,4,15600
2021-02-10,호두잣율무차,4,36400
2021-02-10,쌍화차,2,19500
2021-02-10,쇼핑백,2,500
2021-02-10,참기름,1,29500
2021-02-10,정직선별착한혼합과일세트,1,39900
2021-02-11,부침이두부,3,7800
2021-02-11,제주마음우유,1,2548
2021-02-11,제주유기농저지방우유,1,3522
2021-02-11,무농약이상,1,2500
2021-02-11,동물복지제주유정란,1,5500
2021-02-11,유기농발아참기름,1,8800
2021-02-11,친환경초록잎샐러드,1,4000
2021-02-11,무농약깻잎,5,7000
2021-02-11,유기이소말토올리고당,1,10500
2021-02-11,레벤스바움유기농월계수잎,1,5900
2021-02-11,무농약이상,1,2500
2021-02-11,유기농찰보리,1,4580
2021-02-11,강원도건조황태채,1,9980
2021-02-11,국산유기농발아현미차,2,12800
2021-02-11,홍합살,1,10900
2021-02-11,홍새우,1,12000
2021-02-11,소금,1,4500
2021-02-11,국산유기농발아보리차,2,11600
2021-02-11,우리아이입안애사과당근음료,1,800
2021-02-11,국내산무로만든김밥단무지,1,2500
2021-02-11,우리아이입안애배도라지음료,1,1000
2021-02-11,정직선별착한배,1,10900
2021-02-11,동물복지유정란,2,14800
2021-02-11,유기농우리밀부침가루,3,12600
2021-02-11,우리아이입안애배도라지음료,5,5000
2021-02-11,우리아이입안애사과당근음료,3,2400
2021-02-11,동물복지유정란,1,7400
2021-02-11,무농약이상,1,8000
2021-02-11,무농약이상,1,2700
2021-02-11,미니딸기웨하스,2,3400
2021-02-11,미니초코웨하스,1,1900
2021-02-11,우수천일염을800℃이상에서3번구운참죽염,1,3900
2021-02-11,오징어채,1,10000
2021-02-11,강원도건조황태채,1,9980
2021-02-11,무농약맛타리버섯,1,1180
2021-02-11,유기농발아참기름,1,8800
2021-02-11,들기름,1,28000
2021-02-11,무농약이상,1,3500
2021-02-11,유기농발아참기름,1,8800
2021-02-11,6년정성홍삼액,1,47000
2021-02-11,국내산고구마전분으로만든바른당면,3,8700
2021-02-11,쌀소라형과자,1,1800
2021-02-11,무농약이상,2,4000
2021-02-11,유기농코코아아이스크림,1,8500
2021-02-11,밀크콘,1,2300
2021-02-11,유기농실파,1,2850
2021-02-11,무농약이상,1,8000
2021-02-11,무농약이상,2,3800
2021-02-11,초록개런티껍질째먹는사과,2,35800
2021-02-11,유기농표고버섯,1,4000
2021-02-11,무농약새송이버섯,1,2600
2021-02-11,무농약이상,1,3500
2021-02-11,무농약이상,1,3500
2021-02-11,무농약이상,1,3000
2021-02-11,무농약이상,1,2250
2021-02-11,초코콘,1,2300
2021-02-11,무농약맛타리버섯,2,2360
2021-02-11,무농약이상,1,3500
2021-02-11,자유방목동물복지유정란,1,6500
2021-02-11,자유방목동물복지유정란,1,9300
2021-02-11,무농약이상,-1,-3500
2021-02-11,자유방목동물복지유정란,-1,-9300
2021-02-11,무농약이상,-2,-4000
2021-02-11,유기농코코아아이스크림,-1,-8500
2021-02-11,밀크콘,-1,-2300
2021-02-11,유기농실파,-1,-2850
2021-02-11,무농약이상,-1,-8000
2021-02-11,무농약이상,-2,-3800
2021-02-11,초록개런티껍질째먹는사과,-2,-35800
2021-02-11,유기농표고버섯,-1,-4000
2021-02-11,무농약새송이버섯,-1,-2600
2021-02-11,무농약이상,-1,-3500
2021-02-11,무농약이상,-1,-3500
2021-02-11,무농약이상,-1,-3000
2021-02-11,무농약이상,-1,-2250
2021-02-11,초코콘,-1,-2300
2021-02-11,자유방목동물복지유정란,-1,-6500
2021-02-11,무농약맛타리버섯,-2,-2360
2021-02-11,초록개런티껍질째먹는사과,2,35800
2021-02-11,유기농표고버섯,1,4000
2021-02-11,무농약새송이버섯,1,2600
2021-02-11,무농약이상,1,3500
2021-02-11,무농약이상,1,3500
2021-02-11,무농약이상,1,3000
2021-02-11,무농약이상,1,2250
2021-02-11,초코콘,1,2300
2021-02-11,자유방목동물복지유정란,1,6500
2021-02-11,자유방목동물복지유정란,1,9300
2021-02-11,무농약이상,1,3500
2021-02-11,무농약맛타리버섯,2,2360
2021-02-11,무농약이상,2,4000
2021-02-11,유기농코코아아이스크림,1,8500
2021-02-11,밀크콘,1,2300
2021-02-11,유기농실파,1,2850
2021-02-11,무농약이상,1,8000
2021-02-11,무농약이상,2,3800
2021-02-11,무농약이상,2,3800
2021-02-11,천연펄프데코화장지,1,19960
2021-02-11,무농약진주설향딸기,1,10360
2021-02-11,무농약콩나물,1,1190
2021-02-11,천연펄프미용티슈,1,5410
2021-02-11,우리밀로만든수제비,2,7410
2021-02-11,우리밀로만든생칼국수면,1,4470
2021-02-11,들깨가루,1,15500
2021-02-11,무농약이상,1,4000
2021-02-11,들기름,2,30000
2021-02-11,참기름,2,59000
2021-02-11,가자미,1,15900
2021-02-11,무농약이상,1,2250
2021-02-11,구운유정란,1,6800
2021-02-11,우리밀로만든가쓰오우동,1,5500
2021-02-11,손질갑오징어,2,21800
2021-02-11,예도가백년초유과,1,2600
2021-02-11,예도가찹쌀유과,1,2400
2021-02-11,제주마음우유,1,3400
2021-02-11,아름다과종합유과,1,2200
2021-02-11,우리밀약과,1,3600
2021-02-11,무농약이상,1,4980
2021-02-11,무농약이상,1,3400
2021-02-11,초록개런티껍질째먹는사과,1,17900
2021-02-11,무농약깻잎,1,1400
2021-02-11,간장에찍어먹는파래김,1,1650
2021-02-11,볶음용멸치,1,8900
2021-02-11,무농약이상,1,2300
2021-02-11,착한농부제주레드향,1,16900
2021-02-11,찰옥수수,1,3700
2021-02-11,모닝빵,1,4230
2021-02-11,유기농순수설향딸기,1,10900
2021-02-11,무농약골드키위,1,8500
2021-02-11,초록개런티껍질째먹는사과,1,17900
2021-02-11,게맛살,1,3300
2021-02-11,무농약이상,1,2300
2021-02-11,한입가득해물완자,2,15100
2021-02-11,무농약이상,1,6980
2021-02-11,무농약콩나물,1,1250
2021-02-11,유기농깻잎,2,3700
2021-02-11,무농약이상,1,2250
2021-02-11,무농약깻잎,2,2800
2021-02-11,무농약이상,1,2700
2021-02-11,유기농순수감귤,1,7900
2021-02-11,동물복지유정란,1,5300
2021-02-11,무농약이상,1,3500
2021-02-11,무농약새송이버섯,1,2600
2021-02-11,부침이두부,1,2600
2021-02-11,우리밀로만든만두피,2,6000
2021-02-11,무항생제한돈뒷다리다짐육,2,10600
2021-02-11,유기농발아참기름,1,8800
2021-02-11,부침이두부,3,7800
2021-02-11,무농약이상,1,2500
2021-02-11,유기농쓰리페퍼콘그라인더,1,13000
2021-02-11,스미후루순유기농바나나,1,3500
2021-02-11,자유방목동물복지유정란,1,6500
2021-02-11,구수한사골곰탕,1,4680
2021-02-11,국내산무농약콩으로만든연한두부,2,4200
2021-02-11,유기농플레인요구르트,2,11000
2021-02-11,정직선별단감,1,7900
2021-02-11,유기농바나나,1,3500
2021-02-11,국내산고구마전분으로만든바른당면,1,2900
2021-02-11,동물복지제주초란,1,4900
2021-02-11,무농약이상,1,3500
2021-02-11,무농약이상,1,6980
2021-02-11,아이스콤보,1,1800
2021-02-11,예도가백년초유과,1,2600
2021-02-11,호두잣율무차,1,9100
2021-02-11,한우사골곰탕,3,9000
2021-02-11,유기농노니주스100,1,33000
2021-02-11,동물복지유정란,1,5300
2021-02-11,유기수산재래김,1,1880
2021-02-11,무농약이상,1,2500
2021-02-11,무농약귀리,1,5900
2021-02-11,유기농표고버섯,1,4000
2021-02-11,동물복지제주유정란,1,5500
2021-02-11,유기농바나나,1,3500
2021-02-11,무농약이상,1,3400
2021-02-11,부침이두부,2,5200
2021-02-11,무농약이상,1,2250
2021-02-11,유기농순수깐밤,1,8000
2021-02-11,유기농바나나칩,1,3500
2021-02-11,에코백,1,2150
2021-02-11,에코지퍼백,1,2520
2021-02-11,유기농발아현미,1,9200
2021-02-11,부드러운팥양갱,4,4400
2021-02-11,부드러운밤양갱,2,2200
2021-02-11,유기농배즙,2,2800
2021-02-11,해물한끼,2,2800
2021-02-11,부셔먹는라면스낵,1,1400
2021-02-11,간장에찍어먹는파래김,5,8250
2021-02-11,냉동굴,1,7300
2021-02-11,남해왕바지락살,1,9900
2021-02-11,무농약이상,1,2200
2021-02-11,국내산홍고추가들어간스위트칠리소스,1,4300
2021-02-11,착한농부제주레드향,1,16900
2021-02-11,정직선별실속사과,1,8900
2021-02-11,유기농순수감귤,1,7900
2021-02-11,동물복지제주유정란,1,5500
2021-02-11,해물한끼,3,4200
2021-02-11,네모어묵,2,6570
2021-02-11,유기농생아보카도,1,9670
2021-02-11,무항생제한돈뒷다리다짐육,2,9410
2021-02-11,보글이두부,1,2400
2021-02-11,무농약새송이버섯,1,2310
2021-02-11,무농약맛타리버섯,1,1050
2021-02-11,무농약이상,1,2220
2021-02-11,유기농깻잎,1,1640
2021-02-11,무농약이상,1,3550
2021-02-11,무농약이상,1,4000
2021-02-11,동물복지유정란,1,5300
2021-02-11,유기농식용유,1,9900
2021-02-11,들기름,1,15000
2021-02-11,콘칩,1,2200
2021-02-11,치즈맛통통,2,1800
2021-02-11,가족사랑유기농견과세트,1,69000
2021-02-11,상하목장유기농바나나우유,1,880
2021-02-11,우리밀김치만두,1,6400
2021-02-11,가마솥방식으로지은곤드레나물밥,1,5400
2021-02-11,무농약이상,1,2500
2021-02-11,무농약깐마늘,1,3300
2021-02-11,유기농발아깨소금,1,3600
2021-02-11,유기농발아참기름,2,17600
2021-02-11,스프레이,2,30800
2021-02-11,피칸150g,1,7100
2021-02-11,투플러스손소독젤,3,8850
2021-02-11,국내산꿀을넣은머스타드소스,1,2700
2021-02-11,우수천일염을800℃에서구운구운소금,1,3500
2021-02-11,유기농다진청양고추,1,4500
2021-02-11,미담,1,4100
2021-02-11,손이좋아하는주방세제,1,4800
2021-02-11,유기농체다슬라이스치즈,1,6800
2021-02-11,아름다과종합유과,1,2200
2021-02-11,가마솥방식으로지은곤드레나물밥,1,5400
2021-02-11,무농약한판딸기,2,17100
2021-02-11,유기농순수설향딸기,1,9410
2021-02-11,무농약이상,2,5000
2021-02-11,무농약이상,2,4600
2021-02-11,미니약과,1,1200
2021-02-11,유기수산구운김밥김,1,2400
2021-02-11,유기수산재래김,1,3800
2021-02-11,맛있는꽁치,1,4200
2021-02-11,맛있는고등어,1,3400
2021-02-11,무농약이상,1,3400
2021-02-11,무농약콩나물,1,1250
2021-02-11,견과바,2,12310
2021-02-11,짜먹는무화과잼,1,2590
2021-02-11,라메르풀라르올초콜릿쿠키,1,4460
2021-02-11,유기농우유,1,5460
2021-02-11,무농약깻잎,3,4200
2021-02-11,무농약콩나물,1,1250
2021-02-11,무농약이상,1,3500
2021-02-11,국내산무로만든김밥단무지,1,2500
2021-02-11,네모어묵,1,3700
2021-02-11,게맛살,1,3300
2021-02-11,유기농우리가족혼합견과,2,28730
2021-02-11,우리밀교자만두,1,5000
2021-02-11,우리밀왕만두,1,4300
2021-02-11,감자라면,12,19200
2021-02-11,얼큰통밀라면,10,11000
2021-02-11,미니약과,-1,-1200
2021-02-11,유기수산구운김밥김,-1,-2400
2021-02-11,무농약이상,-2,-4600
2021-02-11,무농약이상,-2,-5000
2021-02-11,유기수산재래김,-1,-3800
2021-02-11,무농약이상,1,2700
2021-02-11,무농약이상,1,3500
2021-02-11,무농약이상,2,5000
2021-02-11,미니약과,1,1200
2021-02-11,유기수산재래김,1,3800
2021-02-11,유기수산구운김밥김,1,2400
2021-02-11,통째로짜낸오렌지1L,1,6980
2021-02-11,통째로짜낸포도,1,1400
2021-02-11,꿀한라봉차,2,7800
2021-02-11,통째로짜낸오렌지,1,1800
2021-02-11,들기름,1,15000
2021-02-11,무농약이상,2,7000
2021-02-11,무농약이상,1,4000
2021-02-11,라메르풀라르올초콜릿쿠키,1,5000
2021-02-11,우리밀김치만두,1,6400
2021-02-11,21곡크림치즈롤,1,2980
2021-02-11,무항생제한우다짐육,1,18300
2021-02-11,상하목장유기농코코아우유,1,880
2021-02-11,어성초비누,1,8500
2021-02-11,찹쌀산자,1,4200
2021-02-11,반모두부,2,2800
2021-02-11,동물복지유정란,1,7400
2021-02-11,제주유기농저지방우유,1,4700
2021-02-11,구수한사골곰탕,2,9360
2021-02-11,오이피클,1,5980
2021-02-11,마늘피클,1,5980
2021-02-11,보글이두부,1,2700
2021-02-11,동물복지유정란,1,7400
2021-02-11,무농약이상,1,3980
2021-02-11,무농약이상,1,4200
2021-02-11,찰다시마,1,3950
2021-02-11,무농약이상,1,3400
2021-02-11,유기농깻잎,2,3700
2021-02-11,초고추장,1,8300
2021-02-11,히말라야핑크솔트,1,8000
2021-02-11,무농약이상,1,2000
2021-02-11,무농약이상,1,2500
2021-02-11,무농약이상,1,2000
2021-02-11,유기농식용유,1,7600
2021-02-11,요리가즐거워지는종이호일,1,3600
2021-02-11,무농약깻잎,1,1400
2021-02-11,제주마음우유,1,3400
2021-02-11,우리콩국간장,1,11000
2021-02-11,후디스유기농그릭요거트무설탕,1,2800
2021-02-11,볶은검은깨,1,10300
2021-02-11,유기농깻잎,1,1850
2021-02-11,유기농식용유,-1,-7600
2021-02-11,제주마음우유,-1,-3400
2021-02-11,우리콩국간장,-1,-11000
2021-02-11,후디스유기농그릭요거트무설탕,-1,-2800
2021-02-11,무농약깻잎,-1,-1400
2021-02-11,유기농깻잎,-1,-1850
2021-02-11,요리가즐거워지는종이호일,-1,-3600
2021-02-11,볶은검은깨,-1,-10300
2021-02-11,유기농식용유,1,7600
2021-02-11,에코지퍼백,1,2520
2021-02-11,무농약깻잎,1,1400
2021-02-11,제주마음우유,1,3400
2021-02-11,우리콩국간장,1,11000
2021-02-11,유기농깻잎,1,1850
2021-02-11,볶은검은깨,1,10300
2021-02-11,후디스유기농그릭요거트무설탕,1,2800
2021-02-11,와코비탈유기농곰돌이젤리,1,2900
2021-02-11,스미후루순유기농바나나,1,3500
2021-02-11,쌍화차,1,9750
2021-02-11,손이좋아하는주방세제,2,9600
2021-02-11,우리밀진간장,1,7980
2021-02-11,무농약콩나물,2,2500
2021-02-11,호두잣율무차,1,7733
2021-02-11,뉴질랜드안심스테이크,1,11877
2021-02-11,스미후루순유기농바나나,1,3500
2021-02-11,땅콩버터,1,11000
2021-02-11,유기농깻잎,1,1850
2021-02-11,보글이두부,1,2700
2021-02-11,무농약콩나물,1,1250
2021-02-11,쌀소라형과자,1,1800
2021-02-11,고소한인절미스낵,1,1600
2021-02-11,무농약이상,1,10900
2021-02-11,정직선별하우스감귤두팩묶음,1,10900
2021-02-11,도토리묵,1,3400
2021-02-11,동물복지유정란,1,5300
2021-02-11,구운유정란,1,6800
2021-02-13,간편찰미역,1,3549
2021-02-13,제주마음우유,1,2773
2021-02-13,콘칩,1,1500
2021-02-13,동물복지유정란,2,7249
2021-02-13,우리밀로만든계란쿠키,1,885
2021-02-13,후디스유기농그릭요거트플레인,1,1860
2021-02-13,현미카스텔라,1,2724
2021-02-13,내추럴트리플베리껌,4,10000
2021-02-13,유기농현미,1,25800
2021-02-13,구수한사골곰탕,2,11000
2021-02-13,타트체리착즙주스,2,19600
2021-02-13,홍삼대보양갱,1,29000
2021-02-13,갈아만든채소,1,1800
2021-02-13,유기농바나나칩,1,4500
2021-02-13,순수망고칩,1,3500
2021-02-13,후디스유기농그릭요거트플레인,1,2310
2021-02-13,순수딸기칩,1,3700
2021-02-13,유기농블루베리칩,2,12400
2021-02-13,유기농아기치즈고칼슘,1,4200
2021-02-13,국내산무농약콩으로만든연한두부,1,2100
2021-02-13,한마리,1,4250
2021-02-13,무농약이상,1,3200
2021-02-13,무농약이상,1,3500
2021-02-13,유기농순수깐밤,2,17800
2021-02-13,무농약이상,1,2600
2021-02-13,무농약이상,2,7800
2021-02-13,동물복지유정란,1,5300
2021-02-13,제주유기농저지방우유,1,4700
2021-02-13,제수용곶감,1,10900
2021-02-13,정직선별단감,1,7900
2021-02-13,무농약이상,1,2800
2021-02-13,무농약대추방울토마토,1,6500
2021-02-13,무농약이상,1,2300
2021-02-13,무농약이상,1,2700
2021-02-13,유기농표고버섯,1,4000
2021-02-13,정직선별착한배,1,10900
2021-02-13,무농약이상,1,1610
2021-02-13,무농약이상,1,3200
2021-02-13,유기농다진마늘,1,5900
2021-02-13,훈제오리슬라이스,2,25800
2021-02-13,블랙벨벳샴푸,1,12000
2021-02-13,동물복지유정란,2,10600
2021-02-13,유기농표고버섯,1,4000
2021-02-13,무농약이상,1,2700
2021-02-13,국물용멸치,1,10900
